all_numbers,document_value,probability,receipt,rosies_tweet,remark_value,total_net_value,total_value,document_id,last_update,year,applicant_id,congressperson_id,congressperson_name,congressperson_document,party,state,term_id,term,subquota_number,subquota_description,subquota_group_id,subquota_group_description,supplier,cnpj_cpf,document_type,document_number,issue_date,month,installment,batch_number,passenger,leg_of_the_trip,suspicions,receipt_text,search_vector
[],132.0,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3330/2019/6781838.pdf'}",,0.0,132.0,0.0,6781838,2019-08-11T23:52:08.120197-03:00,2019,3330,204396,VERMELHO,455,PSD,PR,56,2019,13,Congressperson meal,0,,KAITEN SUSHI GASTRONOMIA JAPONESA EIRELI ME,24782226000150,4,10803,2019-02-11,2,0,1576067,,,,,
[],81.9,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/2238/2019/6769886.pdf'}",,0.0,81.9,0.0,6769886,2019-08-11T23:51:59.856273-03:00,2019,2238,160592,ZECA DIRCEU,468,PT,PR,56,2019,13,Congressperson meal,0,,FBWM Com Bebidas Alim LTDA,23400452000166,4,30324,2019-02-10,2,0,1570172,,,,,
[],139.97,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3229/2019/6762038.pdf'}",,0.0,139.97,0.0,6762038,2019-08-11T23:51:55.599303-03:00,2019,3229,204399,SCHIAVINATO,469,PP,PR,56,2019,13,Congressperson meal,0,,DOM FRANCISCO RESTAURANTE,03327191000199,4,38029,2019-02-10,2,0,1567302,,,,,
[],40.0,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/2238/2019/6764421.pdf'}",,0.0,40.0,0.0,6764421,2019-08-11T23:51:55.795222-03:00,2019,2238,160592,ZECA DIRCEU,468,PT,PR,56,2019,13,Congressperson meal,0,,BIG IPANEMA LANCHES E SUCOS LTDA-ME,10318960000158,0,015430,2019-02-09,2,0,1568248,,,,,
[],44.7,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3229/2019/6761999.pdf'}",,0.0,44.7,0.0,6761999,2019-08-11T23:51:55.597056-03:00,2019,3229,204399,SCHIAVINATO,469,PP,PR,56,2019,13,Congressperson meal,0,,COPAGIFT COMERCIO DE ALIMENTOS LTDA,09605599000161,4,146925,2019-02-09,2,0,1567302,,,,,
[],136.18,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3438/2019/6762661.pdf'}",,0.0,136.18,0.0,6762661,2019-08-11T23:51:55.641232-03:00,2019,3438,205865,REINHOLD STEPHANES JUNIOR,528,PSD,PR,56,2019,13,Congressperson meal,0,,Outback Steakhouse Restaurantes Brasil S/A.,17261661005213,4,16395,2019-02-09,2,0,1567591,,,,,
[],70.9,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/2238/2019/6764413.pdf'}",,0.0,70.9,0.0,6764413,2019-08-11T23:51:55.794080-03:00,2019,2238,160592,ZECA DIRCEU,468,PT,PR,56,2019,13,Congressperson meal,0,,SI SENOR BAR E LANCHES LTDA,10291617000167,4,046314,2019-02-09,2,0,1568249,,,,,
[],47.5,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/2238/2019/6764418.pdf'}",,0.0,47.5,0.0,6764418,2019-08-11T23:51:55.794733-03:00,2019,2238,160592,ZECA DIRCEU,468,PT,PR,56,2019,13,Congressperson meal,0,,Bar e Restaurante Topless LTDA,43180843000120,0,009517,2019-02-08,2,0,1568248,,,,,
[],74.48,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/2983/2019/6762677.pdf'}",,0.0,74.48,0.0,6762677,2019-08-11T23:51:55.642168-03:00,2019,2983,178928,CHRISTIANE DE SOUZA YARED,442,PL,PR,56,2019,13,Congressperson meal,0,,LA VARENNE GASTRONOMIA LTDA,18134464000156,4,45984,2019-02-08,2,0,1567518,,,,,
[],175.0,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3438/2019/6762720.pdf'}",,0.0,175.0,0.0,6762720,2019-08-11T23:51:55.646086-03:00,2019,3438,205865,REINHOLD STEPHANES JUNIOR,528,PSD,PR,56,2019,13,Congressperson meal,0,,LAS TABLAS RESTAURANTE LTDA,17048441000166,4,30252,2019-02-08,2,0,1567591,,,,,
[],29.74,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/2238/2019/6764410.pdf'}",,0.0,29.74,0.0,6764410,2019-08-11T23:51:55.793780-03:00,2019,2238,160592,ZECA DIRCEU,468,PT,PR,56,2019,13,Congressperson meal,0,,INTERNATIONAL MEAL COMPANY ALIMENTACAO S A,17314329004621,4,146679,2019-02-07,2,0,1568249,,,,,
[],68.3,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/831/2019/6762345.pdf'}",,0.0,68.3,0.0,6762345,2019-08-11T23:51:55.621851-03:00,2019,831,73466,RUBENS BUENO,460,CIDADANIA,PR,56,2019,13,Congressperson meal,0,,CLUBE DA CARNE COMERCIO DE ALIMENTOS EIRELI - ME,18538978000177,4,28134,2019-02-07,2,0,1567427,,,,,
[],120.0,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3330/2019/6781917.pdf'}",,0.0,120.0,0.0,6781917,2019-08-11T23:52:08.127077-03:00,2019,3330,204396,VERMELHO,455,PSD,PR,56,2019,13,Congressperson meal,0,,TRAIRA SEM ESPINHA,13506601000112,0,326653,2019-02-07,2,0,1576064,,,,,
[],63.14,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3211/2019/6763828.pdf'}",,0.0,63.14,0.0,6763828,2019-08-11T23:51:55.742895-03:00,2019,3211,204387,SARGENTO FAHUR,464,PSD,PR,56,2019,13,Congressperson meal,0,,LANCHONETE E CHURRASCARIA BADY BASSITT LTDA,07504169000128,4,093911,2019-02-07,2,0,1568039,,,,,
[],120.9,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/2238/2019/6764408.pdf'}",,0.0,120.9,0.0,6764408,2019-08-11T23:51:55.793652-03:00,2019,2238,160592,ZECA DIRCEU,468,PT,PR,56,2019,13,Congressperson meal,0,,PIMENTA VERDE ALIMENTOS LTDA,09060964015202,4,028311,2019-02-07,2,0,1568249,,,,,
[],13.07,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3290/2019/6761367.pdf'}",,0.0,13.07,0.0,6761367,2019-08-11T23:51:55.554541-03:00,2019,3290,204400,ALINE SLEUTJES,443,PSL,PR,56,2019,13,Congressperson meal,0,,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33469172001644,4,65390,2019-02-07,2,0,1567133,,,,,
[],44.52,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/2983/2019/6762286.pdf'}",,0.0,44.52,0.0,6762286,2019-08-11T23:51:55.617358-03:00,2019,2983,178928,CHRISTIANE DE SOUZA YARED,442,PL,PR,56,2019,13,Congressperson meal,0,,RESTAURANTE COMIDALIA LTDA ME,20487502000104,4,118071,2019-02-07,2,0,1567413,,,,,
[],65.78,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3229/2019/6762011.pdf'}",,0.0,65.78,0.0,6762011,2019-08-11T23:51:55.597898-03:00,2019,3229,204399,SCHIAVINATO,469,PP,PR,56,2019,13,Congressperson meal,0,,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33469172001644,4,17866,2019-02-07,2,0,1567302,,,,,
[],76.0,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3321/2019/6762008.pdf'}",,0.0,76.0,0.0,6762008,2019-08-11T23:51:55.597657-03:00,2019,3321,204397,BOCA ABERTA,445,PROS,PR,56,2019,13,Congressperson meal,0,,CHURRASCARIA BOLA BRANCA LTDA-ME,09485551000167,0,074567,2019-02-07,2,0,1570896,,,,,
[],6.24,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3425/2019/6760629.pdf'}",,0.0,6.24,0.0,6760629,2019-08-11T23:51:55.514056-03:00,2019,3425,204418,LUIZÃO GOULART,463,PRB,PR,56,2019,13,Congressperson meal,0,,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33469172000672,4,16540,2019-02-06,2,0,1566934,,,,,
[],18.47,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3290/2019/6761366.pdf'}",,0.0,18.47,0.0,6761366,2019-08-11T23:51:55.554393-03:00,2019,3290,204400,ALINE SLEUTJES,443,PSL,PR,56,2019,13,Congressperson meal,0,,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33469172001644,4,65143,2019-02-06,2,0,1567133,,,,,
[],65.78,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3211/2019/6759625.pdf'}",,0.0,65.78,0.0,6759625,2019-08-11T23:51:55.455377-03:00,2019,3211,204387,SARGENTO FAHUR,464,PSD,PR,56,2019,13,Congressperson meal,0,,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33469172001644,4,10183,2019-02-06,2,0,1566448,,,,,
[],65.0,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/831/2019/6759034.pdf'}",,0.0,65.0,0.0,6759034,2019-08-11T23:51:55.421279-03:00,2019,831,73466,RUBENS BUENO,460,CIDADANIA,PR,56,2019,13,Congressperson meal,0,,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33469172001644,4,20290,2019-02-06,2,0,1566240,,,,,
[],65.78,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3229/2019/6761962.pdf'}",,0.0,65.78,0.0,6761962,2019-08-11T23:51:55.594571-03:00,2019,3229,204399,SCHIAVINATO,469,PP,PR,56,2019,13,Congressperson meal,0,,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33469172001644,4,17802,2019-02-06,2,0,1567302,,,,,
[],44.8,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/2983/2019/6762284.pdf'}",,0.0,44.8,0.0,6762284,2019-08-11T23:51:55.617133-03:00,2019,2983,178928,CHRISTIANE DE SOUZA YARED,442,PL,PR,56,2019,13,Congressperson meal,0,,ER COMERCIO DE ALIMENTOS LTDA - ME,22051161000147,4,41955,2019-02-06,2,0,1567413,,,,,
[],52.24,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3330/2019/6781828.pdf'}",,0.0,52.24,0.0,6781828,2019-08-11T23:52:08.119272-03:00,2019,3330,204396,VERMELHO,455,PSD,PR,56,2019,13,Congressperson meal,0,,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33469172002292,4,17488,2019-02-06,2,0,1576067,,,,,
[],21.1,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3211/2019/6763786.pdf'}",,0.0,21.1,0.0,6763786,2019-08-11T23:51:55.740928-03:00,2019,3211,204387,SARGENTO FAHUR,464,PSD,PR,56,2019,13,Congressperson meal,0,,MARIETTA COMERCIO DE ALIMENTOS LTDA,00683748000802,4,43918,2019-02-06,2,0,1568039,,,,,
[],9.41,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/2238/2019/6764405.pdf'}",,0.0,9.41,0.0,6764405,2019-08-11T23:51:55.793264-03:00,2019,2238,160592,ZECA DIRCEU,468,PT,PR,56,2019,13,Congressperson meal,0,,SILT SELF SERVICE EIRELI ME,07286731000194,4,19622,2019-02-06,2,0,1568249,,,,,
[],62.35,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3425/2019/6760623.pdf'}",,0.0,62.35,0.0,6760623,2019-08-11T23:51:55.513572-03:00,2019,3425,204418,LUIZÃO GOULART,463,PRB,PR,56,2019,13,Congressperson meal,0,,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33469172001644,4,20285,2019-02-06,2,0,1566934,,,,,
[],98.46,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/831/2019/6762044.pdf'}",,0.0,98.46,0.0,6762044,2019-08-11T23:51:55.599768-03:00,2019,831,73466,RUBENS BUENO,460,CIDADANIA,PR,56,2019,13,Congressperson meal,0,,DOM FRANCISCO RESTAURANTE,03327191000199,4,37823,2019-02-05,2,0,1567427,,,,,
[],55.34,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3321/2019/6760760.pdf'}",,0.0,55.34,0.0,6760760,2019-08-11T23:51:55.519342-03:00,2019,3321,204397,BOCA ABERTA,445,PROS,PR,56,2019,13,Congressperson meal,0,,SILT SELF SERVICE EIRELI ME,07286731000194,4,19470,2019-02-05,2,0,1566834,,,,,
[],39.01,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3228/2019/6771263.pdf'}",,0.0,39.01,0.0,6771263,2019-08-11T23:51:59.938768-03:00,2019,3228,204411,FILIPE BARROS,450,PSL,PR,56,2019,13,Congressperson meal,0,,YANG COMERCIO DE ALIMENTOS LTDA,13434753000157,4,47024,2019-02-05,2,0,1570593,,,,,
[],18.84,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3228/2019/6771292.pdf'}",,0.0,18.84,0.0,6771292,2019-08-11T23:51:59.941504-03:00,2019,3228,204411,FILIPE BARROS,450,PSL,PR,56,2019,13,Congressperson meal,0,,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33469172000672,4,16466,2019-02-05,2,0,1570593,,,,,
[],92.6,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/2983/2019/6763257.pdf'}",,0.0,92.6,0.0,6763257,2019-08-11T23:51:55.701193-03:00,2019,2983,178928,CHRISTIANE DE SOUZA YARED,442,PL,PR,56,2019,13,Congressperson meal,0,,MARIETTA COM. DE ALIMENTOS LTDA,00683748000993,4,45194,2019-02-05,2,0,1567754,,,{'meal_price_outlier': True},,
[],65.07,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/831/2019/6758509.pdf'}",,0.0,65.07,0.0,6758509,2019-08-11T23:51:51.917009-03:00,2019,831,73466,RUBENS BUENO,460,CIDADANIA,PR,56,2019,13,Congressperson meal,0,,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33469172001644,4,17710,2019-02-05,2,0,1566045,,,,,
[],27.16,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3425/2019/6758828.pdf'}",,0.0,27.16,0.0,6758828,2019-08-11T23:51:51.935139-03:00,2019,3425,204418,LUIZÃO GOULART,463,PRB,PR,56,2019,13,Congressperson meal,0,,MABELLE RESTAURANTE EIRELI EPP,17339369000126,4,13479,2019-02-05,2,0,1566934,,,,,
[],40.5,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3211/2019/6759623.pdf'}",,0.0,40.5,0.0,6759623,2019-08-11T23:51:55.455154-03:00,2019,3211,204387,SARGENTO FAHUR,464,PSD,PR,56,2019,13,Congressperson meal,0,,MARIETTA COMERCIO DE ALIMENTOS LTDA,00683748000802,4,614770,2019-02-05,2,0,1566448,,,,,
[],62.35,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3330/2019/6795474.pdf'}",,0.0,62.35,0.0,6795474,2019-08-11T23:52:16.301329-03:00,2019,3330,204396,VERMELHO,455,PSD,PR,56,2019,13,Congressperson meal,0,,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33469172001644,4,20244,2019-02-05,2,0,1580477,,,,,
[],35.47,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3211/2019/6759620.pdf'}",,0.0,35.47,0.0,6759620,2019-08-11T23:51:55.455042-03:00,2019,3211,204387,SARGENTO FAHUR,464,PSD,PR,56,2019,13,Congressperson meal,0,,ELBA ESPIRITO SANTO SARDINHA FERREIRA ME,01114253000159,4,39000,2019-02-05,2,0,1566448,,,,,
[],106.48,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3330/2019/6781875.pdf'}",,0.0,106.48,0.0,6781875,2019-08-11T23:52:08.124027-03:00,2019,3330,204396,VERMELHO,455,PSD,PR,56,2019,13,Congressperson meal,0,,LOMBARDIA COMERCIAL LTDA,03874046000128,4,19526,2019-02-05,2,0,1576068,,,,,
[],69.21,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3330/2019/6781870.pdf'}",,0.0,69.21,0.0,6781870,2019-08-11T23:52:08.123456-03:00,2019,3330,204396,VERMELHO,455,PSD,PR,56,2019,13,Congressperson meal,0,,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33469172001644,4,17662,2019-02-04,2,0,1576067,,,,,
[],60.0,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/831/2019/6757923.pdf'}",,0.0,60.0,0.0,6757923,2019-08-11T23:51:51.881569-03:00,2019,831,73466,RUBENS BUENO,460,CIDADANIA,PR,56,2019,13,Congressperson meal,0,,RESTAURANTE MADERO CABRAL LTDA,13002350000139,4,211335,2019-02-04,2,0,1565844,,,,,
[],48.4,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/2983/2019/6757898.pdf'}",,0.0,48.4,0.0,6757898,2019-08-11T23:51:51.879518-03:00,2019,2983,178928,CHRISTIANE DE SOUZA YARED,442,PL,PR,56,2019,13,Congressperson meal,0,,MARIETTA COM. DE ALIMENTOS LTDA,00683748000993,4,64670,2019-02-04,2,0,1565823,,,,,
[],26.9,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/2983/2019/6757398.pdf'}",,0.0,26.9,0.0,6757398,2019-08-11T23:51:51.847576-03:00,2019,2983,178928,CHRISTIANE DE SOUZA YARED,442,PL,PR,56,2019,13,Congressperson meal,0,,BRASEIRO RESTAURANTE LTDA-ME,12632850000191,4,26697,2019-02-04,2,0,1565641,,,,,
[],58.8,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3211/2019/6763796.pdf'}",,0.0,58.8,0.0,6763796,2019-08-11T23:51:55.741316-03:00,2019,3211,204387,SARGENTO FAHUR,464,PSD,PR,56,2019,13,Congressperson meal,0,,MARIETTA COMERCIO DE ALIMENTOS LTDA,00683748000802,4,43767,2019-02-04,2,0,1568039,,,,,
[],62.35,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3290/2019/6761363.pdf'}",,0.0,62.35,0.0,6761363,2019-08-11T23:51:55.554260-03:00,2019,3290,204400,ALINE SLEUTJES,443,PSL,PR,56,2019,13,Congressperson meal,0,,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33469172001644,4,17661,2019-02-04,2,0,1567133,,,,,
[],63.73,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/2238/2019/6759661.pdf'}",,0.0,63.73,0.0,6759661,2019-08-11T23:51:55.458378-03:00,2019,2238,160592,ZECA DIRCEU,468,PT,PR,56,2019,13,Congressperson meal,0,,RESTAURANTE VARANDA DO SUL LTDA - EPP,04490752000139,4,15784,2019-02-04,2,0,1566538,,,,,
[],65.78,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3330/2019/6795455.pdf'}",,0.0,65.78,0.0,6795455,2019-08-11T23:52:16.299604-03:00,2019,3330,204396,VERMELHO,455,PSD,PR,56,2019,13,Congressperson meal,0,,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33469172001644,4,17663,2019-02-04,2,0,1580477,,,,,
[],138.6,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3361/2019/6771174.pdf'}",,0.0,138.6,0.0,6771174,2019-08-11T23:51:59.930431-03:00,2019,3361,204414,AROLDO MARTINS,444,PRB,PR,56,2019,13,Congressperson meal,0,,ST. PAUL PLAZA HOTEIS E TURISMO LTDA,06936010000110,4,83820,2019-02-04,2,0,1570569,,,,,
[],60.2,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3211/2019/6757475.pdf'}",,0.0,60.2,0.0,6757475,2019-08-11T23:51:51.852063-03:00,2019,3211,204387,SARGENTO FAHUR,464,PSD,PR,56,2019,13,Congressperson meal,0,,SILOE COMERCIO DE PRODUTOS ALIMENTICIOS,30492339000113,4,74851,2019-02-03,2,0,1566442,,,,,
[],109.78,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3330/2019/6781974.pdf'}",,0.0,109.78,0.0,6781974,2019-08-11T23:52:08.131277-03:00,2019,3330,204396,VERMELHO,455,PSD,PR,56,2019,13,Congressperson meal,0,,CHURRASCARIA POTENCIA GRILL LTDA,08466219000192,0,058869,2019-02-03,2,0,1576064,,,,,
[],62.59,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3211/2019/6757477.pdf'}",,0.0,62.59,0.0,6757477,2019-08-11T23:51:51.852287-03:00,2019,3211,204387,SARGENTO FAHUR,464,PSD,PR,56,2019,13,Congressperson meal,0,,TORRE PASTELARIA E LANCHONETE EIRELI - EPP,26882229000190,4,33335,2019-02-03,2,0,1566442,,,,,
[],43.0,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3211/2019/6757481.pdf'}",,0.0,43.0,0.0,6757481,2019-08-11T23:51:51.852932-03:00,2019,3211,204387,SARGENTO FAHUR,464,PSD,PR,56,2019,13,Congressperson meal,0,,HADCO COMERCIO DE ALIMENTOS LTDA.,37505757000309,4,236336,2019-02-02,2,0,1566442,,,,,
[],69.95,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/2983/2019/6757403.pdf'}",,0.0,69.95,0.0,6757403,2019-08-11T23:51:51.847920-03:00,2019,2983,178928,CHRISTIANE DE SOUZA YARED,442,PL,PR,56,2019,13,Congressperson meal,0,,CHURRASCARIA RECANTO GAUCHO EIRELI - ME,20749080000190,4,49029,2019-02-02,2,0,1565641,,,,,
[],15.9,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3211/2019/6757484.pdf'}",,0.0,15.9,0.0,6757484,2019-08-11T23:51:51.853268-03:00,2019,3211,204387,SARGENTO FAHUR,464,PSD,PR,56,2019,13,Congressperson meal,0,,HADCO COMERCIO DE ALIMENTOS LTDA.,37505757000309,4,26147,2019-02-02,2,0,1566442,,,,,
[],129.8,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/831/2019/6757925.pdf'}",,0.0,129.8,0.0,6757925,2019-08-11T23:51:51.881793-03:00,2019,831,73466,RUBENS BUENO,460,CIDADANIA,PR,56,2019,13,Congressperson meal,0,,RESTAURANTE E BAR XIQUE XIQUE LTDA,00604538000105,4,26398,2019-02-01,2,0,1565844,,,,,
[],52.88,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/2983/2019/6748699.pdf'}",,0.0,52.88,0.0,6748699,2019-08-11T23:51:51.802061-03:00,2019,2983,178928,CHRISTIANE DE SOUZA YARED,442,PL,PR,56,2019,13,Congressperson meal,0,,BRACE COMERCIO DE ALIMENTOS EIRELI,26133945000175,4,20067,2019-02-01,2,0,1559379,,,,,
[],50.8,,"{'fetched': True, 'url': 'http://www.camara.gov.br/cota-parlamentar/documentos/publ/3425/2019/6758992.pdf'}",,0.0,50.8,0.0,6758992,2019-08-11T23:51:51.943699-03:00,2019,3425,204418,LUIZÃO GOULART,463,PRB,PR,56,2019,13,Congressperson meal,0,,CHAO DE ESTRELAS RESTAURANTE E PIZZARIA EIRELI,26512539000113,4,82226,2019-02-01,2,0,1566934,,,,,
